▲ Next.js 16.2.2 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.0.101:3000
- Environments: .env.local
✓ Ready in 1396ms
- Experiments (use with caution):
  · clientTraceMetadata
  · optimizePackageImports
  · serverActions

○ Compiling /auth/login ...
 HEAD /auth/login 200 in 6.3s (next.js: 5.4s, application-code: 920ms)
 GET /auth/login 200 in 4.8s (next.js: 4.2s, application-code: 590ms)
✓ Finished filesystem cache database compaction in 12.6s
 GET /admin 200 in 626ms (next.js: 235ms, proxy.ts: 93ms, application-code: 298ms)
 GET /platform 200 in 631ms (next.js: 110ms, proxy.ts: 221ms, application-code: 299ms)
 GET /admin 200 in 673ms (next.js: 35ms, proxy.ts: 18ms, application-code: 620ms)
 GET /platform 200 in 672ms (next.js: 91ms, proxy.ts: 20ms, application-code: 562ms)
 GET /admin 200 in 674ms (next.js: 140ms, proxy.ts: 24ms, application-code: 510ms)
 GET /platform 200 in 670ms (next.js: 88ms, proxy.ts: 131ms, application-code: 452ms)
 GET /platform 200 in 667ms (next.js: 132ms, proxy.ts: 125ms, application-code: 410ms)
 GET /platform 200 in 609ms (next.js: 215ms, proxy.ts: 125ms, application-code: 268ms)
 GET /platform 200 in 620ms (next.js: 122ms, proxy.ts: 128ms, application-code: 369ms)
 GET /platform 200 in 615ms (next.js: 184ms, proxy.ts: 126ms, application-code: 305ms)
 GET /platform 200 in 618ms (next.js: 153ms, proxy.ts: 126ms, application-code: 339ms)
 GET /admin 200 in 609ms (next.js: 254ms, proxy.ts: 73ms, application-code: 281ms)
 GET /platform 200 in 635ms (next.js: 234ms, proxy.ts: 109ms, application-code: 292ms)
 GET /platform 200 in 630ms (next.js: 125ms, proxy.ts: 249ms, application-code: 257ms)
 GET /admin 200 in 622ms (next.js: 31ms, proxy.ts: 19ms, application-code: 572ms)
 GET /platform 200 in 682ms (next.js: 77ms, proxy.ts: 22ms, application-code: 584ms)
 GET /admin 200 in 686ms (next.js: 116ms, proxy.ts: 24ms, application-code: 546ms)
 GET /platform 200 in 668ms (next.js: 68ms, proxy.ts: 146ms, application-code: 455ms)
 GET /platform 200 in 683ms (next.js: 78ms, proxy.ts: 111ms, application-code: 493ms)
 GET /platform 200 in 623ms (next.js: 97ms, proxy.ts: 109ms, application-code: 416ms)
 GET /platform 200 in 627ms (next.js: 135ms, proxy.ts: 109ms, application-code: 383ms)
 GET /platform 200 in 625ms (next.js: 200ms, proxy.ts: 108ms, application-code: 318ms)
 GET /platform 200 in 629ms (next.js: 168ms, proxy.ts: 108ms, application-code: 352ms)
 GET /admin 200 in 629ms (next.js: 203ms, proxy.ts: 94ms, application-code: 332ms)
 GET /platform 200 in 623ms (next.js: 114ms, proxy.ts: 236ms, application-code: 273ms)
 GET /platform 200 in 626ms (next.js: 82ms, proxy.ts: 237ms, application-code: 308ms)
 GET /admin 200 in 641ms (next.js: 29ms, proxy.ts: 18ms, application-code: 594ms)
 GET /platform 200 in 688ms (next.js: 69ms, proxy.ts: 18ms, application-code: 601ms)
 GET /admin 200 in 692ms (next.js: 115ms, proxy.ts: 28ms, application-code: 550ms)
 GET /platform 200 in 681ms (next.js: 77ms, proxy.ts: 97ms, application-code: 507ms)
 GET /platform 200 in 686ms (next.js: 106ms, proxy.ts: 107ms, application-code: 473ms)
 GET /platform 200 in 647ms (next.js: 100ms, proxy.ts: 109ms, application-code: 437ms)
 GET /platform 200 in 648ms (next.js: 176ms, proxy.ts: 105ms, application-code: 366ms)
 GET /platform 200 in 652ms (next.js: 142ms, proxy.ts: 106ms, application-code: 403ms)
 GET /platform 200 in 650ms (next.js: 216ms, proxy.ts: 104ms, application-code: 330ms)
 GET /admin 200 in 684ms (next.js: 180ms, proxy.ts: 135ms, application-code: 369ms)
 GET /platform 200 in 763ms (next.js: 97ms, proxy.ts: 275ms, application-code: 391ms)
 GET /platform 200 in 766ms (next.js: 64ms, proxy.ts: 276ms, application-code: 426ms)
 GET /platform 200 in 774ms (next.js: 40ms, proxy.ts: 16ms, application-code: 718ms)
 GET /admin 200 in 836ms (next.js: 95ms, proxy.ts: 22ms, application-code: 718ms)
 GET /platform 200 in 829ms (next.js: 173ms, proxy.ts: 88ms, application-code: 567ms)
 GET /platform 200 in 817ms (next.js: 84ms, proxy.ts: 214ms, application-code: 519ms)
 GET /admin 200 in 818ms (next.js: 126ms, proxy.ts: 212ms, application-code: 480ms)
 GET /platform 200 in 818ms (next.js: 159ms, proxy.ts: 212ms, application-code: 447ms)
 GET /platform 200 in 757ms (next.js: 193ms, proxy.ts: 163ms, application-code: 401ms)
 GET /platform 200 in 759ms (next.js: 226ms, proxy.ts: 162ms, application-code: 371ms)
 GET /platform 200 in 760ms (next.js: 281ms, proxy.ts: 162ms, application-code: 318ms)
 GET /platform 200 in 699ms (next.js: 170ms, proxy.ts: 184ms, application-code: 345ms)
 GET /platform 200 in 662ms (next.js: 88ms, proxy.ts: 290ms, application-code: 284ms)
 GET /admin 200 in 667ms (next.js: 51ms, proxy.ts: 291ms, application-code: 325ms)
 GET /platform 200 in 631ms (next.js: 33ms, proxy.ts: 16ms, application-code: 583ms)
 GET /admin 200 in 697ms (next.js: 73ms, proxy.ts: 19ms, application-code: 604ms)
 GET /platform 200 in 694ms (next.js: 81ms, proxy.ts: 67ms, application-code: 546ms)
 GET /platform 200 in 679ms (next.js: 138ms, proxy.ts: 106ms, application-code: 436ms)
 GET /admin 200 in 684ms (next.js: 106ms, proxy.ts: 107ms, application-code: 470ms)
 GET /platform 200 in 689ms (next.js: 74ms, proxy.ts: 109ms, application-code: 506ms)
 GET /platform 200 in 644ms (next.js: 205ms, proxy.ts: 73ms, application-code: 367ms)
 GET /platform 200 in 644ms (next.js: 258ms, proxy.ts: 72ms, application-code: 314ms)
 GET /platform 200 in 659ms (next.js: 177ms, proxy.ts: 72ms, application-code: 410ms)
 GET /platform 200 in 642ms (next.js: 166ms, proxy.ts: 164ms, application-code: 312ms)
 GET /admin 200 in 658ms (next.js: 49ms, proxy.ts: 269ms, application-code: 340ms)
 GET /platform 200 in 700ms (next.js: 89ms, proxy.ts: 269ms, application-code: 343ms)
 GET /admin 200 in 662ms (next.js: 33ms, proxy.ts: 16ms, application-code: 613ms)
 GET /platform 200 in 660ms (next.js: 83ms, proxy.ts: 23ms, application-code: 554ms)
 GET /admin 200 in 653ms (next.js: 81ms, proxy.ts: 75ms, application-code: 497ms)
 GET /platform 200 in 647ms (next.js: 72ms, proxy.ts: 112ms, application-code: 463ms)
 GET /platform 200 in 647ms (next.js: 105ms, proxy.ts: 111ms, application-code: 431ms)
 GET /platform 200 in 608ms (next.js: 137ms, proxy.ts: 81ms, application-code: 390ms)
 GET /platform 200 in 606ms (next.js: 176ms, proxy.ts: 77ms, application-code: 354ms)
 GET /platform 200 in 607ms (next.js: 238ms, proxy.ts: 76ms, application-code: 292ms)
 GET /platform 200 in 602ms (next.js: 277ms, proxy.ts: 70ms, application-code: 254ms)
 GET /admin 200 in 609ms (next.js: 179ms, proxy.ts: 167ms, application-code: 263ms)
 GET /platform 200 in 513ms (next.js: 54ms, proxy.ts: 175ms, application-code: 285ms)
 GET /platform 200 in 457ms (next.js: 52ms, proxy.ts: 103ms, application-code: 302ms)
 GET /admin 200 in 691ms (next.js: 36ms, proxy.ts: 16ms, application-code: 640ms)
 GET /platform 200 in 688ms (next.js: 92ms, proxy.ts: 21ms, application-code: 575ms)
 GET /admin 200 in 683ms (next.js: 83ms, proxy.ts: 84ms, application-code: 515ms)
 GET /platform 200 in 672ms (next.js: 82ms, proxy.ts: 122ms, application-code: 469ms)
 GET /platform 200 in 674ms (next.js: 128ms, proxy.ts: 121ms, application-code: 425ms)
 GET /platform 200 in 627ms (next.js: 255ms, proxy.ts: 81ms, application-code: 291ms)
 GET /platform 200 in 635ms (next.js: 190ms, proxy.ts: 85ms, application-code: 361ms)
 GET /platform 200 in 631ms (next.js: 223ms, proxy.ts: 82ms, application-code: 327ms)
 GET /platform 200 in 619ms (next.js: 300ms, proxy.ts: 73ms, application-code: 246ms)
 GET /admin 200 in 680ms (next.js: 186ms, proxy.ts: 181ms, application-code: 313ms)
 GET /platform 200 in 586ms (next.js: 51ms, proxy.ts: 182ms, application-code: 352ms)
 GET /platform 200 in 515ms (next.js: 59ms, proxy.ts: 99ms, application-code: 356ms)
 GET /platform 200 in 699ms (next.js: 32ms, proxy.ts: 16ms, application-code: 651ms)
 GET /admin 200 in 697ms (next.js: 91ms, proxy.ts: 20ms, application-code: 586ms)
 GET /platform 200 in 694ms (next.js: 107ms, proxy.ts: 86ms, application-code: 501ms)
 GET /platform 200 in 688ms (next.js: 94ms, proxy.ts: 127ms, application-code: 467ms)
 GET /platform 200 in 639ms (next.js: 140ms, proxy.ts: 106ms, application-code: 392ms)
 GET /platform 200 in 640ms (next.js: 174ms, proxy.ts: 106ms, application-code: 360ms)
 GET /platform 200 in 641ms (next.js: 208ms, proxy.ts: 106ms, application-code: 327ms)
 GET /admin 200 in 650ms (next.js: 107ms, proxy.ts: 109ms, application-code: 434ms)
 GET /platform 200 in 630ms (next.js: 249ms, proxy.ts: 96ms, application-code: 285ms)
 GET /admin 200 in 649ms (next.js: 85ms, proxy.ts: 242ms, application-code: 322ms)
 GET /platform 200 in 489ms (next.js: 54ms, proxy.ts: 80ms, application-code: 354ms)
 GET /platform 200 in 431ms (next.js: 54ms, proxy.ts: 58ms, application-code: 319ms)
 GET /admin 200 in 709ms (next.js: 28ms, proxy.ts: 16ms, application-code: 666ms)
 GET /platform 200 in 793ms (next.js: 90ms, proxy.ts: 19ms, application-code: 684ms)
 GET /admin 200 in 791ms (next.js: 79ms, proxy.ts: 83ms, application-code: 629ms)
 GET /platform 200 in 729ms (next.js: 169ms, proxy.ts: 78ms, application-code: 481ms)
 GET /platform 200 in 732ms (next.js: 123ms, proxy.ts: 78ms, application-code: 531ms)
 GET /platform 200 in 731ms (next.js: 259ms, proxy.ts: 77ms, application-code: 396ms)
 GET /platform 200 in 741ms (next.js: 78ms, proxy.ts: 79ms, application-code: 584ms)
 GET /platform 200 in 737ms (next.js: 214ms, proxy.ts: 78ms, application-code: 445ms)
 GET /platform 200 in 769ms (next.js: 300ms, proxy.ts: 67ms, application-code: 402ms)
 GET /admin 200 in 779ms (next.js: 99ms, proxy.ts: 294ms, application-code: 386ms)
 GET /platform 200 in 559ms (next.js: 52ms, proxy.ts: 95ms, application-code: 412ms)
 GET /platform 200 in 687ms (next.js: 52ms, proxy.ts: 71ms, application-code: 563ms)
 GET /admin 200 in 682ms (next.js: 23ms, proxy.ts: 15ms, application-code: 644ms)
 GET /platform 200 in 681ms (next.js: 84ms, proxy.ts: 18ms, application-code: 579ms)
 GET /admin 200 in 672ms (next.js: 37ms, proxy.ts: 125ms, application-code: 510ms)
 GET /platform 200 in 625ms (next.js: 63ms, proxy.ts: 89ms, application-code: 472ms)
 GET /platform 200 in 624ms (next.js: 169ms, proxy.ts: 87ms, application-code: 368ms)
 GET /platform 200 in 625ms (next.js: 201ms, proxy.ts: 87ms, application-code: 337ms)
 GET /platform 200 in 630ms (next.js: 135ms, proxy.ts: 88ms, application-code: 407ms)
 GET /platform 200 in 634ms (next.js: 104ms, proxy.ts: 89ms, application-code: 441ms)
 GET /platform 200 in 614ms (next.js: 289ms, proxy.ts: 31ms, application-code: 293ms)
 GET /admin 200 in 659ms (next.js: 62ms, proxy.ts: 286ms, application-code: 311ms)
 GET /platform 200 in 431ms (next.js: 57ms, proxy.ts: 55ms, application-code: 318ms)
 GET /platform 200 in 616ms (next.js: 58ms, proxy.ts: 54ms, application-code: 505ms)
 GET /admin 200 in 665ms (next.js: 29ms, proxy.ts: 13ms, application-code: 623ms)
 GET /platform 200 in 664ms (next.js: 82ms, proxy.ts: 16ms, application-code: 566ms)
 GET /admin 200 in 657ms (next.js: 40ms, proxy.ts: 108ms, application-code: 509ms)
 GET /platform 200 in 611ms (next.js: 61ms, proxy.ts: 76ms, application-code: 474ms)
 GET /platform 200 in 611ms (next.js: 94ms, proxy.ts: 76ms, application-code: 441ms)
 GET /platform 200 in 612ms (next.js: 200ms, proxy.ts: 76ms, application-code: 336ms)
 GET /platform 200 in 615ms (next.js: 162ms, proxy.ts: 76ms, application-code: 377ms)
 GET /platform 200 in 619ms (next.js: 124ms, proxy.ts: 76ms, application-code: 418ms)
 GET /platform 200 in 614ms (next.js: 300ms, proxy.ts: 29ms, application-code: 285ms)
 GET /admin 200 in 661ms (next.js: 58ms, proxy.ts: 294ms, application-code: 309ms)
 GET /platform 200 in 675ms (next.js: 54ms, proxy.ts: 53ms, application-code: 568ms)
 GET /platform 200 in 638ms (next.js: 51ms, proxy.ts: 52ms, application-code: 536ms)
 GET /platform 200 in 722ms (next.js: 32ms, proxy.ts: 13ms, application-code: 677ms)
 GET /admin 200 in 720ms (next.js: 86ms, proxy.ts: 17ms, application-code: 616ms)
 GET /admin 200 in 711ms (next.js: 36ms, proxy.ts: 116ms, application-code: 558ms)
 GET /platform 200 in 712ms (next.js: 67ms, proxy.ts: 116ms, application-code: 530ms)
 GET /platform 200 in 713ms (next.js: 101ms, proxy.ts: 115ms, application-code: 497ms)
 GET /platform 200 in 662ms (next.js: 125ms, proxy.ts: 76ms, application-code: 460ms)
 GET /platform 200 in 665ms (next.js: 159ms, proxy.ts: 75ms, application-code: 430ms)
 GET /platform 200 in 666ms (next.js: 251ms, proxy.ts: 74ms, application-code: 341ms)
 GET /platform 200 in 670ms (next.js: 321ms, proxy.ts: 24ms, application-code: 325ms)
 GET /admin 200 in 732ms (next.js: 56ms, proxy.ts: 315ms, application-code: 361ms)
 GET /platform 200 in 554ms (next.js: 60ms, proxy.ts: 52ms, application-code: 443ms)
 GET /platform 200 in 659ms (next.js: 62ms, proxy.ts: 60ms, application-code: 537ms)
 GET /platform 200 in 694ms (next.js: 34ms, proxy.ts: 15ms, application-code: 644ms)
 GET /admin 200 in 690ms (next.js: 95ms, proxy.ts: 19ms, application-code: 576ms)
 GET /platform 200 in 675ms (next.js: 35ms, proxy.ts: 129ms, application-code: 511ms)
 GET /platform 200 in 675ms (next.js: 68ms, proxy.ts: 129ms, application-code: 478ms)
 GET /platform 200 in 676ms (next.js: 108ms, proxy.ts: 128ms, application-code: 439ms)
 GET /platform 200 in 619ms (next.js: 224ms, proxy.ts: 85ms, application-code: 310ms)
 GET /admin 200 in 622ms (next.js: 174ms, proxy.ts: 85ms, application-code: 363ms)
 GET /platform 200 in 631ms (next.js: 145ms, proxy.ts: 88ms, application-code: 398ms)
 GET /platform 200 in 610ms (next.js: 290ms, proxy.ts: 25ms, application-code: 294ms)
 GET /platform 200 in 542ms (next.js: 19ms, proxy.ts: 205ms, application-code: 318ms)
 GET /admin 200 in 672ms (next.js: 47ms, proxy.ts: 57ms, application-code: 568ms)
 GET /platform 200 in 692ms (next.js: 62ms, proxy.ts: 48ms, application-code: 581ms)
 GET /platform 200 in 685ms (next.js: 24ms, proxy.ts: 13ms, application-code: 648ms)
 GET /admin 200 in 747ms (next.js: 88ms, proxy.ts: 15ms, application-code: 644ms)
 GET /platform 200 in 737ms (next.js: 65ms, proxy.ts: 115ms, application-code: 557ms)
 GET /platform 200 in 743ms (next.js: 31ms, proxy.ts: 115ms, application-code: 596ms)
 GET /platform 200 in 698ms (next.js: 94ms, proxy.ts: 77ms, application-code: 527ms)
 GET /platform 200 in 690ms (next.js: 228ms, proxy.ts: 70ms, application-code: 392ms)
 GET /admin 200 in 694ms (next.js: 175ms, proxy.ts: 70ms, application-code: 448ms)
 GET /platform 200 in 698ms (next.js: 127ms, proxy.ts: 71ms, application-code: 500ms)
 GET /platform 200 in 689ms (next.js: 314ms, proxy.ts: 23ms, application-code: 352ms)
 GET /platform 200 in 687ms (next.js: 23ms, proxy.ts: 277ms, application-code: 387ms)
 GET /admin 200 in 636ms (next.js: 52ms, proxy.ts: 19ms, application-code: 565ms)
 GET /platform 200 in 702ms (next.js: 49ms, proxy.ts: 52ms, application-code: 600ms)
 GET /platform 200 in 701ms (next.js: 29ms, proxy.ts: 12ms, application-code: 660ms)
 GET /admin 200 in 764ms (next.js: 84ms, proxy.ts: 18ms, application-code: 662ms)
 GET /platform 200 in 747ms (next.js: 44ms, proxy.ts: 107ms, application-code: 596ms)
 GET /platform 200 in 748ms (next.js: 77ms, proxy.ts: 107ms, application-code: 563ms)
 GET /platform 200 in 696ms (next.js: 188ms, proxy.ts: 82ms, application-code: 426ms)
 GET /platform 200 in 702ms (next.js: 87ms, proxy.ts: 83ms, application-code: 532ms)
 GET /admin 200 in 705ms (next.js: 152ms, proxy.ts: 82ms, application-code: 470ms)
 GET /platform 200 in 707ms (next.js: 119ms, proxy.ts: 82ms, application-code: 506ms)
 GET /platform 200 in 726ms (next.js: 238ms, proxy.ts: 104ms, application-code: 384ms)
 GET /platform 200 in 493ms (next.js: 23ms, proxy.ts: 68ms, application-code: 403ms)
 GET /admin 200 in 719ms (next.js: 50ms, proxy.ts: 53ms, application-code: 615ms)
 GET /platform 200 in 743ms (next.js: 58ms, proxy.ts: 51ms, application-code: 634ms)
 GET /platform 200 in 675ms (next.js: 35ms, proxy.ts: 13ms, application-code: 627ms)
 GET /admin 200 in 739ms (next.js: 84ms, proxy.ts: 29ms, application-code: 626ms)
 GET /platform 200 in 718ms (next.js: 112ms, proxy.ts: 78ms, application-code: 528ms)
 GET /platform 200 in 725ms (next.js: 73ms, proxy.ts: 79ms, application-code: 573ms)
 GET /platform 200 in 722ms (next.js: 156ms, proxy.ts: 77ms, application-code: 490ms)
 GET /admin 200 in 673ms (next.js: 192ms, proxy.ts: 75ms, application-code: 406ms)
 GET /platform 200 in 681ms (next.js: 158ms, proxy.ts: 79ms, application-code: 444ms)
 GET /platform 200 in 676ms (next.js: 222ms, proxy.ts: 74ms, application-code: 380ms)
 GET /platform 200 in 673ms (next.js: 146ms, proxy.ts: 152ms, application-code: 375ms)
 GET /admin 200 in 536ms (next.js: 39ms, proxy.ts: 62ms, application-code: 435ms)
 GET /platform 200 in 703ms (next.js: 50ms, proxy.ts: 72ms, application-code: 581ms)
 GET /platform 200 in 719ms (next.js: 15ms, proxy.ts: 83ms, application-code: 620ms)
 GET /platform 200 in 680ms (next.js: 30ms, proxy.ts: 12ms, application-code: 638ms)
 GET /admin 200 in 743ms (next.js: 35ms, proxy.ts: 66ms, application-code: 643ms)
 GET /platform 200 in 727ms (next.js: 94ms, proxy.ts: 67ms, application-code: 566ms)
 GET /platform 200 in 730ms (next.js: 60ms, proxy.ts: 67ms, application-code: 603ms)
 GET /platform 200 in 693ms (next.js: 133ms, proxy.ts: 31ms, application-code: 529ms)
 GET /platform 200 in 689ms (next.js: 196ms, proxy.ts: 28ms, application-code: 465ms)
 GET /admin 200 in 696ms (next.js: 164ms, proxy.ts: 28ms, application-code: 504ms)
 GET /platform 200 in 703ms (next.js: 211ms, proxy.ts: 62ms, application-code: 430ms)
 GET /platform 200 in 707ms (next.js: 112ms, proxy.ts: 205ms, application-code: 391ms)
 GET /platform 200 in 606ms (next.js: 25ms, proxy.ts: 82ms, application-code: 500ms)
 GET /admin 200 in 724ms (next.js: 64ms, proxy.ts: 60ms, application-code: 600ms)
 GET /platform 200 in 717ms (next.js: 52ms, proxy.ts: 59ms, application-code: 606ms)
 GET /platform 200 in 660ms (next.js: 34ms, proxy.ts: 12ms, application-code: 614ms)
 GET /admin 200 in 670ms (next.js: 37ms, proxy.ts: 66ms, application-code: 566ms)
 GET /platform 200 in 662ms (next.js: 62ms, proxy.ts: 70ms, application-code: 530ms)
 GET /platform 200 in 661ms (next.js: 101ms, proxy.ts: 70ms, application-code: 490ms)
 GET /platform 200 in 659ms (next.js: 130ms, proxy.ts: 69ms, application-code: 460ms)
 GET /admin 200 in 618ms (next.js: 204ms, proxy.ts: 29ms, application-code: 385ms)
 GET /platform 200 in 627ms (next.js: 172ms, proxy.ts: 33ms, application-code: 421ms)
 GET /platform 200 in 618ms (next.js: 229ms, proxy.ts: 55ms, application-code: 334ms)
 GET /platform 200 in 636ms (next.js: 63ms, proxy.ts: 225ms, application-code: 348ms)
 GET /platform 200 in 624ms (next.js: 28ms, proxy.ts: 53ms, application-code: 543ms)
 GET /admin 200 in 701ms (next.js: 52ms, proxy.ts: 23ms, application-code: 626ms)
 GET /platform 200 in 746ms (next.js: 59ms, proxy.ts: 52ms, application-code: 635ms)
 GET /platform 200 in 737ms (next.js: 34ms, proxy.ts: 14ms, application-code: 689ms)
 GET /admin 200 in 726ms (next.js: 38ms, proxy.ts: 67ms, application-code: 622ms)
 GET /platform 200 in 725ms (next.js: 72ms, proxy.ts: 76ms, application-code: 577ms)
 GET /platform 200 in 723ms (next.js: 117ms, proxy.ts: 76ms, application-code: 530ms)
 GET /admin 200 in 717ms (next.js: 197ms, proxy.ts: 74ms, application-code: 447ms)
 GET /platform 200 in 720ms (next.js: 157ms, proxy.ts: 74ms, application-code: 489ms)
 GET /platform 200 in 685ms (next.js: 264ms, proxy.ts: 37ms, application-code: 384ms)
 GET /platform 200 in 669ms (next.js: 273ms, proxy.ts: 65ms, application-code: 331ms)
 GET /platform 200 in 674ms (next.js: 74ms, proxy.ts: 268ms, application-code: 331ms)
 GET /platform 200 in 564ms (next.js: 25ms, proxy.ts: 68ms, application-code: 470ms)
 GET /platform 200 in 652ms (next.js: 55ms, proxy.ts: 24ms, application-code: 573ms)
 GET /platform 200 in 686ms (next.js: 61ms, proxy.ts: 54ms, application-code: 571ms)
 GET /admin 200 in 676ms (next.js: 32ms, proxy.ts: 13ms, application-code: 632ms)
 GET /platform 200 in 665ms (next.js: 29ms, proxy.ts: 73ms, application-code: 563ms)
 GET /platform 200 in 663ms (next.js: 61ms, proxy.ts: 72ms, application-code: 529ms)
 GET /platform 200 in 659ms (next.js: 91ms, proxy.ts: 71ms, application-code: 497ms)
 GET /admin 200 in 658ms (next.js: 131ms, proxy.ts: 71ms, application-code: 456ms)
 GET /platform 200 in 622ms (next.js: 205ms, proxy.ts: 35ms, application-code: 382ms)
 GET /platform 200 in 618ms (next.js: 245ms, proxy.ts: 31ms, application-code: 341ms)
 GET /platform 200 in 617ms (next.js: 291ms, proxy.ts: 21ms, application-code: 305ms)
 GET /platform 200 in 633ms (next.js: 23ms, proxy.ts: 296ms, application-code: 315ms)
 GET /admin 200 in 613ms (next.js: 23ms, proxy.ts: 57ms, application-code: 533ms)
 GET /admin 200 in 611ms (next.js: 54ms, proxy.ts: 19ms, application-code: 539ms)
 GET /platform 200 in 616ms (next.js: 15ms, proxy.ts: 54ms, application-code: 547ms)
 GET /platform 200 in 664ms (next.js: 33ms, proxy.ts: 11ms, application-code: 621ms)
 GET /admin 200 in 653ms (next.js: 38ms, proxy.ts: 70ms, application-code: 545ms)
 GET /platform 200 in 651ms (next.js: 104ms, proxy.ts: 69ms, application-code: 478ms)
 GET /platform 200 in 654ms (next.js: 72ms, proxy.ts: 69ms, application-code: 513ms)
 GET /platform 200 in 646ms (next.js: 175ms, proxy.ts: 67ms, application-code: 405ms)
 GET /admin 200 in 654ms (next.js: 140ms, proxy.ts: 72ms, application-code: 443ms)
 GET /platform 200 in 616ms (next.js: 221ms, proxy.ts: 30ms, application-code: 364ms)
 GET /platform 200 in 608ms (next.js: 166ms, proxy.ts: 137ms, application-code: 304ms)
 GET /platform 200 in 536ms (next.js: 55ms, proxy.ts: 161ms, application-code: 320ms)
 GET /admin 200 in 631ms (next.js: 54ms, proxy.ts: 52ms, application-code: 525ms)
 GET /platform 200 in 704ms (next.js: 21ms, proxy.ts: 53ms, application-code: 631ms)
 GET /platform 200 in 737ms (next.js: 13ms, proxy.ts: 46ms, application-code: 678ms)
 GET /admin 200 in 766ms (next.js: 32ms, proxy.ts: 14ms, application-code: 720ms)
 GET /platform 200 in 755ms (next.js: 31ms, proxy.ts: 56ms, application-code: 668ms)
 GET /admin 200 in 756ms (next.js: 75ms, proxy.ts: 56ms, application-code: 625ms)
 GET /platform 200 in 756ms (next.js: 108ms, proxy.ts: 63ms, application-code: 584ms)
 GET /platform 200 in 754ms (next.js: 151ms, proxy.ts: 62ms, application-code: 542ms)
 GET /platform 200 in 759ms (next.js: 207ms, proxy.ts: 65ms, application-code: 488ms)
 GET /platform 200 in 724ms (next.js: 326ms, proxy.ts: 27ms, application-code: 372ms)
 GET /platform 200 in 722ms (next.js: 275ms, proxy.ts: 101ms, application-code: 345ms)
 GET /platform 200 in 621ms (next.js: 21ms, proxy.ts: 211ms, application-code: 389ms)
 GET /admin 200 in 623ms (next.js: 36ms, proxy.ts: 77ms, application-code: 510ms)
 GET /platform 200 in 685ms (next.js: 20ms, proxy.ts: 65ms, application-code: 601ms)
 GET /platform 200 in 667ms (next.js: 54ms, proxy.ts: 16ms, application-code: 598ms)
 GET /admin 200 in 706ms (next.js: 32ms, proxy.ts: 20ms, application-code: 654ms)
 GET /platform 200 in 693ms (next.js: 67ms, proxy.ts: 25ms, application-code: 600ms)
 GET /platform 200 in 688ms (next.js: 100ms, proxy.ts: 59ms, application-code: 529ms)
 GET /platform 200 in 688ms (next.js: 133ms, proxy.ts: 58ms, application-code: 497ms)
 GET /admin 200 in 696ms (next.js: 66ms, proxy.ts: 63ms, application-code: 567ms)
 GET /platform 200 in 698ms (next.js: 182ms, proxy.ts: 66ms, application-code: 450ms)
 GET /platform 200 in 656ms (next.js: 179ms, proxy.ts: 63ms, application-code: 415ms)
 GET /platform 200 in 652ms (next.js: 162ms, proxy.ts: 165ms, application-code: 325ms)
 GET /platform 200 in 683ms (next.js: 21ms, proxy.ts: 203ms, application-code: 458ms)
 GET /admin 200 in 609ms (next.js: 54ms, proxy.ts: 13ms, application-code: 542ms)
 GET /platform 200 in 663ms (next.js: 18ms, proxy.ts: 49ms, application-code: 596ms)
 GET /platform 200 in 681ms (next.js: 19ms, proxy.ts: 53ms, application-code: 608ms)
 GET /admin 200 in 755ms (next.js: 28ms, proxy.ts: 20ms, application-code: 707ms)
 GET /platform 200 in 745ms (next.js: 66ms, proxy.ts: 24ms, application-code: 655ms)
 GET /admin 200 in 743ms (next.js: 133ms, proxy.ts: 59ms, application-code: 551ms)
 GET /platform 200 in 748ms (next.js: 64ms, proxy.ts: 60ms, application-code: 624ms)
 GET /platform 200 in 748ms (next.js: 95ms, proxy.ts: 59ms, application-code: 594ms)
 GET /platform 200 in 741ms (next.js: 252ms, proxy.ts: 59ms, application-code: 431ms)
 GET /platform 200 in 716ms (next.js: 256ms, proxy.ts: 62ms, application-code: 398ms)
 GET /platform 200 in 715ms (next.js: 119ms, proxy.ts: 225ms, application-code: 371ms)
 GET /platform 200 in 715ms (next.js: 15ms, proxy.ts: 95ms, application-code: 605ms)
 GET /admin 200 in 750ms (next.js: 71ms, proxy.ts: 19ms, application-code: 660ms)
 GET /platform 200 in 806ms (next.js: 19ms, proxy.ts: 65ms, application-code: 722ms)
 GET /platform 200 in 790ms (next.js: 70ms, proxy.ts: 9ms, application-code: 711ms)
 GET /admin 200 in 798ms (next.js: 35ms, proxy.ts: 23ms, application-code: 740ms)
 GET /platform 200 in 789ms (next.js: 77ms, proxy.ts: 34ms, application-code: 678ms)
 GET /admin 200 in 784ms (next.js: 118ms, proxy.ts: 29ms, application-code: 638ms)
 GET /platform 200 in 785ms (next.js: 120ms, proxy.ts: 75ms, application-code: 590ms)
 GET /platform 200 in 785ms (next.js: 168ms, proxy.ts: 75ms, application-code: 543ms)
 GET /admin 200 in 783ms (next.js: 247ms, proxy.ts: 77ms, application-code: 460ms)
 GET /platform 200 in 739ms (next.js: 201ms, proxy.ts: 118ms, application-code: 419ms)
 GET /platform 200 in 728ms (next.js: 184ms, proxy.ts: 232ms, application-code: 312ms)
 GET /platform 200 in 681ms (next.js: 14ms, proxy.ts: 170ms, application-code: 497ms)
